SourceFile,SourceFolder,InputFile,Station,Ship,Cruise,Depth,Latitude(decimal),Longitude(decimal),Datetime,Ship_CD,Country_CD,Inst_Code,EEZ
sk137.csv,CTD_NIO_1m,SK_137_10,10,ORV Sagar Kanya,137,35,13.101,74.559,23-07-1998 16:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_11,11,ORV Sagar Kanya,137,58,12.95,74.311,23-07-1998 20:50,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_12,12,ORV Sagar Kanya,137,100,12.872,74.11,23-07-1998 23:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_13,13,ORV Sagar Kanya,137,850,12.804,73.947,24-07-1998 02:55,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_14,14,ORV Sagar Kanya,137,2000,12.599,73.487,24-07-1998 07:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_15,15,ORV Sagar Kanya,137,2000,10.333,74.854,25-07-1998 04:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_16,16,ORV Sagar Kanya,137,1800,10.397,75.043,25-07-1998 10:10,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_17,17,ORV Sagar Kanya,137,1000,10.5,75.258,25-07-1998 14:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_18,18,ORV Sagar Kanya,137,100,10.561,75.41,25-07-1998 19:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_19,19,ORV Sagar Kanya,137,50,10.625,75.603,25-07-1998 09:50,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_20,20,ORV Sagar Kanya,137,26,10.699,75.751,26-07-1998 10:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_21,21,ORV Sagar Kanya,137,40,8.981,76.315,26-07-1998 12:25,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_22,22,ORV Sagar Kanya,137,55,8.929,76.132,26-07-1998 16:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_23,23,ORV Sagar Kanya,137,320,8.84,75.963,26-07-1998 18:35,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_24,24,ORV Sagar Kanya,137,350,8.779,75.802,26-07-1998 21:20,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_25,25,ORV Sagar Kanya,137,307,8.694,75.631,27-07-1998 02:05,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_26,26,ORV Sagar Kanya,137,1800,8.583,75.438,27-07-1998 06:35,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_27,27,ORV Sagar Kanya,137,70,7.483,76.989,27-07-1998 22:35,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_28,28,ORV Sagar Kanya,137,3200,12.016,83.002,31-07-1998 21:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_29,29,ORV Sagar Kanya,137,3000,9.999,82.999,08-01-1998 19:20,SK,41,NIO,0
sk137.csv,CTD_NIO_1m,SK_137_30,30,ORV Sagar Kanya,137,1580,8.581,75.443,08-06-1998 19:25,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_31,31,ORV Sagar Kanya,137,307,8.696,75.635,08-06-1998 23:15,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_32,32,ORV Sagar Kanya,137,365,8.784,75.806,08-07-1998 01:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_33,33,ORV Sagar Kanya,137,310,8.848,75.966,08-07-1998 04:20,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_34,34,ORV Sagar Kanya,137,55,8.929,76.135,08-07-1998 07:35,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_36,36,ORV Sagar Kanya,137,20,8.975,76.434,08-07-1998 12:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_37,37,ORV Sagar Kanya,137,25,9.326,76.24,08-07-1998 19:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_38,38,ORV Sagar Kanya,137,20,9.841,76.149,08-08-1998 07:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_39,39,ORV Sagar Kanya,137,32,9.95,76.017,08-08-1998 14:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_40,40,ORV Sagar Kanya,137,30,10.333,75.914,08-08-1998 21:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_41,41,ORV Sagar Kanya,137,2130,10.35,74.897,08-09-1998 12:40,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_42,42,ORV Sagar Kanya,137,1900,10.4,75.039,08-09-1998 16:45,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_43,43,ORV Sagar Kanya,137,400,10.491,75.195,08-09-1998 19:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_44,44,ORV Sagar Kanya,137,120,10.555,75.415,08-10-1998 02:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_45,45,ORV Sagar Kanya,137,60,10.627,75.603,08-10-1998 05:10,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_46,46,ORV Sagar Kanya,137,27,10.7,75.755,08-10-1998 07:15,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_47,47,ORV Sagar Kanya,137,35,11.074,75.568,08-10-1998 17:10,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_48,48,ORV Sagar Kanya,137,37,11.848,75.129,08-11-1998 03:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_49,49,ORV Sagar Kanya,137,50,11.834,74.991,08-11-1998 06:20,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_50,50,ORV Sagar Kanya,137,65,11.8,74.901,08-11-1998 10:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_51,51,ORV Sagar Kanya,137,80,11.734,74.735,08-11-1998 13:15,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_52,52,ORV Sagar Kanya,137,1500,11.582,74.445,08-11-1998 17:50,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_53,53,ORV Sagar Kanya,137,1950,12.599,73.491,08-12-1998 07:54,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_54,54,ORV Sagar Kanya,137,810,12.599,73.945,08-12-1998 16:25,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_55,55,ORV Sagar Kanya,137,110,12.873,74.111,08-12-1998 19:05,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_56,56,ORV Sagar Kanya,137,55,12.954,74.302,08-12-1998 22:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_57,57,ORV Sagar Kanya,137,35,12.515,74.791,13-08-1998 06:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_58,58,ORV Sagar Kanya,137,33,12.848,74.668,13-08-1998 13:10,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_59,59,ORV Sagar Kanya,137,25,13.127,74.632,13-08-1998 17:05,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_76,59B,ORV Sagar Kanya,137,25,13.127,74.632,13-08-1998 20:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_60,60,ORV Sagar Kanya,137,35,13.1,74.592,13-08-1998 21:55,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_61,61,ORV Sagar Kanya,137,40,13.102,74.558,13-08-1998 23:40,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_62,62,ORV Sagar Kanya,137,35,13.731,74.418,14-08-1998 06:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_63,63,ORV Sagar Kanya,137,26,13.782,74.474,14-08-1998 08:40,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_64,64,ORV Sagar Kanya,137,22,14.467,74.251,14-08-1998 17:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_65,65,ORV Sagar Kanya,137,33,14.467,74.17,14-08-1998 19:50,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_66,66,ORV Sagar Kanya,137,44,14.398,74.004,14-08-1998 23:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_67,67,ORV Sagar Kanya,137,1800,15.147,72.413,15-08-1998 14:05,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_68,68,ORV Sagar Kanya,137,900,15.268,72.691,15-08-1998 19:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_70,70,ORV Sagar Kanya,137,28,15.503,73.603,16-08-1998 14:30,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_71,71,ORV Sagar Kanya,137,24,15.529,73.626,16-08-1998 17:05,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_72,72,ORV Sagar Kanya,137,41,15.479,73.511,16-08-1998 19:00,SK,41,NIO,1
sk137.csv,CTD_NIO_1m,SK_137_73,73,ORV Sagar Kanya,137,80,15.391,73.22,16-08-1998 22:40,SK,41,NIO,1
sk138c-07.csv,CTD_NIO_1m,SK_138C_12,01-Jul,ORV Sagar Kanya,138C,3776,7.0,87.011,30-10-1998 03:25,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_13,02-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,30-10-1998 06:55,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_14,04-Jul,ORV Sagar Kanya,138C,3776,7.033,87.0,30-10-1998 15:15,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_15,05-Jul,ORV Sagar Kanya,138C,3776,6.99,86.99,30-10-1998 18:35,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_16,06-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,30-10-1998 21:45,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_17,07-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 00:55,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_18,08-Jul,ORV Sagar Kanya,138C,3776,6.936,87.11,31-10-1998 03:55,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_19,09-Jul,ORV Sagar Kanya,138C,3776,6.991,86.975,31-10-1998 07:20,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_20,10-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 09:30,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_21,11-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 13:05,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_22,12-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 15:30,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_23,13-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 18:50,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_24,14-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,31-10-1998 21:50,SK,41,NIO,0
sk138c-07.csv,CTD_NIO_1m,SK_138C_25,15-Jul,ORV Sagar Kanya,138C,3776,7.0,87.0,11-01-1998 00:30,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_26,01-Oct,ORV Sagar Kanya,138C,3394,10.005,87.002,11-02-1998 03:10,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_27,02-Oct,ORV Sagar Kanya,138C,3394,9.966,87.0,11-02-1998 06:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_28,03-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-02-1998 10:00,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_29,04-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-02-1998 12:35,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_31,06-Oct,ORV Sagar Kanya,138C,3394,9.965,87.0,11-02-1998 18:35,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_32,07-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-02-1998 21:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_33,08-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 00:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_34,09-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 04:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_35,10-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 07:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_36,11-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 10:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_37,12-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 13:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_38,13-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 16:40,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_39,14-Oct,ORV Sagar Kanya,138C,3394,9.983,87.0,11-03-1998 19:45,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_40,15-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-03-1998 22:40,SK,41,NIO,0
sk138c-10.csv,CTD_NIO_1m,SK_138C_41,16-Oct,ORV Sagar Kanya,138C,3394,10.0,87.0,11-04-1998 01:40,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_42,13-Jan,ORV Sagar Kanya,138C,3180,13.005,86.993,11-05-1998 02:15,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_43,13-Feb,ORV Sagar Kanya,138C,3180,13.0,87.0,11-05-1998 05:30,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_44,13-Mar,ORV Sagar Kanya,138C,3180,13.0,87.0,11-05-1998 08:30,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_45,13-Apr,ORV Sagar Kanya,138C,3180,13.083,86.983,11-05-1998 11:20,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_46,13-May,ORV Sagar Kanya,138C,3180,13.0,86.983,11-05-1998 15:00,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_47,13-Jun,ORV Sagar Kanya,138C,3180,13.0,87.0,11-05-1998 18:20,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_48,13-Jul,ORV Sagar Kanya,138C,3180,13.0,87.0,11-05-1998 20:45,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_49,13-Aug,ORV Sagar Kanya,138C,3180,13.0,87.0,11-05-1998 23:30,SK,41,NIO,0
sk138c-13.csv,CTD_NIO_1m,SK_138C_50,13-Sep,ORV Sagar Kanya,138C,3180,13.0,87.0,11-06-1998 02:40,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_1,5,ORV Sagar Kanya,138C,3917,6.348,85.323,29-10-1998 07:50,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_2,6,ORV Sagar Kanya,138C,3855,6.669,86.086,29-10-1998 16:25,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_3,9,ORV Sagar Kanya,138C,3562,9.005,87.003,11-01-1998 18:25,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_4,11,ORV Sagar Kanya,138C,3376,11.0,87.0,11-04-1998 09:40,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_5,12,ORV Sagar Kanya,138C,3279,12.0,87.0,11-04-1998 17:50,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_6,14,ORV Sagar Kanya,138C,3299,11.998,86.426,11-06-1998 13:15,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_7,15,ORV Sagar Kanya,138C,3403,11.0,85.867,11-06-1998 23:55,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_8,16,ORV Sagar Kanya,138C,3568,9.997,85.334,11-07-1998 10:25,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_9,17,ORV Sagar Kanya,138C,3659,8.999,85.333,11-07-1998 19:20,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_10,18,ORV Sagar Kanya,138C,3703,7.999,85.328,11-08-1998 04:10,SK,41,NIO,0
sk138c-5-19.csv,CTD_NIO_1m,SK_138C_11,19,ORV Sagar Kanya,138C,3758,7.0,85.333,11-08-1998 13:05,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_1,1,ORV Sagar Kanya,140,22,15.515,73.685,12-01-1998 19:15,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_3,3,ORV Sagar Kanya,140,35,15.502,73.601,12-01-1998 22:30,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_4,4,ORV Sagar Kanya,140,47,15.479,73.509,12-02-1998 00:00,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_5,5,ORV Sagar Kanya,140,56,15.452,73.391,12-02-1998 01:55,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_6,6,ORV Sagar Kanya,140,72,15.42,73.282,12-02-1998 08:15,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_7,7,ORV Sagar Kanya,140,91,15.387,73.139,12-02-1998 11:40,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_8,8,ORV Sagar Kanya,140,120,15.374,72.979,12-02-1998 15:25,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_9,9,ORV Sagar Kanya,140,300,15.355,72.83,12-02-1998 19:00,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_10,10,ORV Sagar Kanya,140,900,15.271,72.683,12-03-1998 06:10,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_11,11,ORV Sagar Kanya,140,1700,15.144,72.387,12-03-1998 08:50,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_12,12,ORV Sagar Kanya,140,2000,15.0,71.999,12-03-1998 23:25,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_13,13,ORV Sagar Kanya,140,2600,14.998,70.997,12-04-1998 09:05,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_14,14,ORV Sagar Kanya,140,3450,15.0,69.995,12-04-1998 20:00,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_15,15,ORV Sagar Kanya,140,3850,14.999,68.998,12-05-1998 08:25,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_16,16,ORV Sagar Kanya,140,3900,15.0,67.997,12-05-1998 18:10,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_17,17,ORV Sagar Kanya,140,3950,15.0,66.995,12-06-1998 03:25,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_18,18,ORV Sagar Kanya,140,3825,14.996,65.996,12-06-1998 13:15,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_19,19,ORV Sagar Kanya,140,3825,15.0,65.0,12-06-1998 21:30,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_20,20,ORV Sagar Kanya,140,3500,16.999,65.999,12-07-1998 16:30,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_21,21,ORV Sagar Kanya,140,3200,18.992,66.978,12-08-1998 09:00,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_22,22,ORV Sagar Kanya,140,65,15.453,73.401,12-10-1998 15:20,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_23,23,ORV Sagar Kanya,140,60,15.479,73.511,12-10-1998 17:10,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_24,24,ORV Sagar Kanya,140,46,15.5,73.6,12-10-1998 18:40,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_25,25,ORV Sagar Kanya,140,29,15.523,73.688,12-10-1998 20:15,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_26,26,ORV Sagar Kanya,140,31,15.515,73.685,12-10-1998 22:00,SK,41,NIO,1
sk140.csv,CTD_NIO_1m,SK_140_27,27,ORV Sagar Kanya,140,3900,15.0,67.984,20-12-1998 09:00,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_28,28,ORV Sagar Kanya,140,3750,15.999,66.998,21-12-1998 03:30,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_30,30,ORV Sagar Kanya,140,3750,17.995,64.986,23-12-1998 00:40,SK,41,NIO,0
sk140.csv,CTD_NIO_1m,SK_140_29,29,ORV Sagar Kanya,140,3600,17.0,66.0,23-12-1998 01:00,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_1,1,ORV Sagar Kanya,141,0,1.983,77.0,27-01-1999 01:17,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_2,2,ORV Sagar Kanya,141,0,1.483,76.983,27-01-1999 07:28,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_3,3,ORV Sagar Kanya,141,0,0.983,76.983,27-01-1999 14:15,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_4,4,ORV Sagar Kanya,141,0,0.5,76.983,27-01-1999 19:52,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_5,5,ORV Sagar Kanya,141,0,0.001,76.983,28-01-1999 01:42,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_6,6,ORV Sagar Kanya,141,0,-0.5,76.983,28-01-1999 07:12,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_7,7,ORV Sagar Kanya,141,0,-1.0,77.0,28-01-1999 13:21,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_8,8,ORV Sagar Kanya,141,0,-1.5,77.0,28-01-1999 19:00,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_9,9,ORV Sagar Kanya,141,0,-2.0,77.0,29-01-1999 01:24,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_10,10,ORV Sagar Kanya,141,0,-3.0,77.0,29-01-1999 13:26,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_11,11,ORV Sagar Kanya,141,0,-4.0,77.0,29-01-1999 22:06,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_12,12,ORV Sagar Kanya,141,0,-5.0,77.0,30-01-1999 07:11,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_13,13,ORV Sagar Kanya,141,0,-6.0,77.0,30-01-1999 16:16,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_14,14,ORV Sagar Kanya,141,0,-7.0,77.0,31-01-1999 02:20,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_15,15,ORV Sagar Kanya,141,0,-8.0,77.0,31-01-1999 11:42,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_16,16,ORV Sagar Kanya,141,0,-9.0,77.0,31-01-1999 20:10,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_17,17,ORV Sagar Kanya,141,0,-10.0,77.0,02-01-1999 03:54,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_18,18,ORV Sagar Kanya,141,0,-11.0,77.0,02-01-1999 12:37,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_19,19,ORV Sagar Kanya,141,0,-12.0,77.0,02-01-1999 21:20,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_20,20,ORV Sagar Kanya,141,0,-13.0,77.0,02-02-1999 05:38,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_21,21,ORV Sagar Kanya,141,0,-14.0,77.0,02-02-1999 14:20,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_22,22,ORV Sagar Kanya,141,0,-15.0,77.0,02-02-1999 22:16,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_23,23,ORV Sagar Kanya,141,0,-16.0,77.0,02-03-1999 07:27,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_24,24,ORV Sagar Kanya,141,0,-17.0,77.0,02-03-1999 17:21,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_25,25,ORV Sagar Kanya,141,0,-18.0,77.0,02-04-1999 03:06,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_26,26,ORV Sagar Kanya,141,0,-19.0,77.0,02-04-1999 14:23,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_27,27,ORV Sagar Kanya,141,0,-20.0,77.0,02-05-1999 02:26,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_28,28,ORV Sagar Kanya,141,0,-20.0,76.0,02-05-1999 10:56,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_29,29,ORV Sagar Kanya,141,0,-20.0,75.0,02-05-1999 19:09,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_30,30,ORV Sagar Kanya,141,0,-20.0,74.0,02-06-1999 03:44,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_31,31,ORV Sagar Kanya,141,0,-20.0,73.0,02-06-1999 12:14,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_32,32,ORV Sagar Kanya,141,0,-20.0,72.0,02-06-1999 20:14,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_33,33,ORV Sagar Kanya,141,0,-20.0,71.0,02-07-1999 04:02,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_34,34,ORV Sagar Kanya,141,0,-20.0,70.0,02-07-1999 11:52,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_35,35,ORV Sagar Kanya,141,0,-20.0,69.0,02-07-1999 19:00,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_36,36,ORV Sagar Kanya,141,0,-16.333,63.0,19-02-1999 22:45,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_38,38,ORV Sagar Kanya,141,0,-14.0,63.0,20-02-1999 18:42,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_39,39,ORV Sagar Kanya,141,0,-13.0,63.0,21-02-1999 03:35,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_40,40,ORV Sagar Kanya,141,0,-12.0,63.0,21-02-1999 12:03,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_41,41,ORV Sagar Kanya,141,0,-11.0,63.0,21-02-1999 20:02,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_42,42,ORV Sagar Kanya,141,0,-10.0,63.0,22-02-1999 04:20,SK,41,NIO,0
sk141.csv,CTD_NIO_1m,SK_141_43,43,ORV Sagar Kanya,141,0,-9.0,63.0,22-02-1999 12:59,SK,41,NIO,0
